"id","cod_incidencia","empresa","ciudad","tipo_incid","estado","municipalidad","causa","areas_afectadas","fec_deteccion","fec_estimada","infor_web","descripcion","tipo_red","diametro","agua","desague","facilityid","cod_sunass","vusuario","fuente","imagen_url","creado_en","actualizado_en"
"125103","M-20260919141034-595","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Limpieza de reservorio","A.H. María Jesús Espinoza; A.H. Señor de Muruhuay; Asoc. Viv. Evangelista Pentecostal; Asoc. Viv. Alto Monterrey","2026-09-21 12:00:00","2026-09-21 23:00:00","Sector 176","","AGUA","","1","0","","","","MANUAL","uploads/img_20260919141034.jpg","2026-09-19 15:10:34","2026-09-19 15:10:34"
"125102","M-20260919141026-456","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Limpieza de reservorio","A.H. María Jesús Espinoza; A.H. Monterrey zona ""A""; A.H. Monterrey zona ""B""","2026-09-21 12:00:00","2026-09-21 23:00:00","Sector 176","","AGUA","","1","0","","","","MANUAL","uploads/img_20260919141026.jpg","2026-09-19 15:10:26","2026-09-19 15:10:26"
"125152","M-20260921111914-306","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN JUAN DE LURIGANCHO","Limpieza de Reservorio","A.H. Pueblos Unidos; Señor de Muruhuay; AF Cristo de Pachacámilla; A.H. San José Obrero; A.H. San José Obrero Ampliación; Agrup. Pueblos Hermanos de Mayobamba; Agrup. Alejandro Toledo; Agrup. Unidos al Desarrollo; A.H. PI Sector Nueva Alianza; Cerrito Alegre; A.H. P.I. Sector Nueva Alianza; Alberto Fujimori II; A.H. Sector Los Libertadores Los Ángeles; A.H. PI Sector Nueva Alianza; Juan Landázuri Ricketts; Asoc. Monte de Sión; A.H. PI Sector Nueva Alianza; Los Ángeles II; A.H. Ciudad de los Constructores Ampliación; AF Villa Maestro de Jesús Obrero; A.H. San José Obrero Mariscal Cáceres","2026-09-21 10:00:00","2026-09-21 21:00:00","Sector 421","","AGUA","","1","0","","","","MANUAL","uploads/img_20260921111914.jpg","2026-09-21 12:19:14","2026-09-21 12:19:14"
"125109","M-20260919141107-743","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","PUEBLO LIBRE","Empalme de tubería","Cercado; Cuadrante: Av. Sucre; Calle Rosa Toledo; Av. San Martin; Av. Dulanto; Jirón Carlos de los Heros; Calle Nicolás Alcázar; Av. Brasil; Av. La Marina.","2026-09-21 10:00:00","2026-09-21 22:00:00","Sector 30","","AGUA","","1","0","","","","MANUAL","uploads/img_20260919141107.jpg","2026-09-19 15:11:07","2026-09-19 15:11:07"
"125108","M-20260919141101-616","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","PUEBLO LIBRE","Trabajos de empalme de tuberías","Cercado; Urb. Cercado; Urb. Sanidad PNP; Urb. Oyague; Cuadrante: Av. Sucre, Calle Rosa Toledo, Av. San Martin, Av. Dulanto, Jirón Carlos de los Heros, Calle Nicolás Alcázar, Av. Brasil, Av. La Marina y todas las calles interiores a este cuadrante","2026-09-21 10:00:00","2026-09-21 22:00:00","Sector 30","","AGUA","","1","0","","","","MANUAL","uploads/img_20260919141101.jpg","2026-09-19 15:11:01","2026-09-19 15:11:01"
"125106","M-20260919141049-944","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","PUEBLO LIBRE","Ejecución de empalme","Cercado; Urb. Cercado; Urb. Sanidad PNP; Urb. Oyague; Cuadrante: Av. Sucre; Calle Rosa Toledo; Av. San Martin; Av. Dulanto; Jirón Carlos de los Heros; Calle Nicolás Alcázar; Av. Brasil; Av. La Marina","2026-09-21 10:00:00","2026-09-21 22:00:00","Sector 30","","AGUA","","1","0","","","","MANUAL","uploads/img_20260919141049.jpg","2026-09-19 15:10:49","2026-09-19 15:10:49"
"125112","M-20260919141122-944","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN JUAN DE LURIGANCHO","Limpieza de reservorio","Asoc. La Praderas de Santa María; A.H. Lomas de Santa María; Agru. Los Portales de Santa María; Agru. Nueva Alianza de Santa María; A.H. Santa María Parcela 3 Sector Nueva Alianza; Agru. Las Vegas de Santa María; Agru. El Ayllu de Santa Rosa; AF Santa Rosa; A.H. CMC Ampl. Santa María Parcela I; A.H. 1ro de Agosto; A.H. 1ro de Agosto Ampliac; Agru. Nuevo Milenio; A.H. Prolg Santa María Parcela II Sector Ampl.; AF San Juan Bautista de Santa María; A.H. Santa María Parcela 3 Sector Nueva Alianza; A.H. Parcela II Santa María; A.H. Santa María Ampl. Parcela 5 Sector G3A","2026-09-21 08:00:00","2026-09-21 21:00:00","Sector 420","","AGUA","","1","0","","","","MANUAL","uploads/img_20260919141122.jpg","2026-09-19 15:11:22","2026-09-19 15:11:22"
"125111","M-20260919141118-418","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Limpieza de reservorio","Asoc. Los Triunfadores; Asoc. Paraíso de Amauta; A.H. Amauta zona B","2026-09-21 08:00:00","2026-09-21 20:00:00","Sector 176","","AGUA","","1","0","","","","MANUAL","uploads/img_20260919141118.jpg","2026-09-19 15:11:18","2026-09-19 15:11:18"
"125107","M-20260919141055-551","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","VILLA MARÍA DEL TRIUNFO","Limpieza y desinfección de Reservorio","P.J. San Gabriel Sector Vallecito Alto; A.H. Las Rocas de La Paz; A.H. El Paraíso Mz. G1 y H1; Asoc. de Viv. La Granja; A.H. Los Alamos; A.H. Las Lomas; A.H. El Mirador del Paraíso I y II; A.H. Villa del Paraíso; A.H. Virgen de Guadalupe; A.H. Señor de los Milagros del Paraíso; A.H. Ampl. del Paraíso; A.H. Fortaleza del Paraíso; A.H. Jardines del Paraíso; A.H. Sector Las Cumbres del Paraíso; A.H. Las Flores del Paraíso; A.H. Los Angeles Mz. A y B; Quebrada Alta del Paraíso; A.H. 13 de Junio; A.H. Virgen de Chapi Mz. A y B; A.H. Nueva Generación del Paraíso Alto; P.I. Paraíso Alto; A.H. Virgen de Las Mercedes; A.H. Nuevo Paraíso; A.H. Edén del Mañantial; A.H. Los Angeles; A.H. Bellavista del Paraíso Alto.","2026-09-21 08:00:00","2026-09-21 20:00:00","Sector 308","","AGUA","","1","0","","","","MANUAL","uploads/img_20260919141055.jpg","2026-09-19 15:10:55","2026-09-19 15:10:55"
"125148","M-20260921072749-841","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","PUNTA HERMOSA","Rotura de tubería matriz","Urb. El Silencio; Sectores 468, 500 y 501","2026-09-21 06:10:00","2026-09-21 15:00:00","Sectores 468, 500 y 501","","AGUA","","1","0","","","","MANUAL","uploads/img_20260921072749.jpg","2026-09-21 08:27:49","2026-09-21 08:27:49"
"125147","M-20260921072745-809","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Mantenimiento de fuente de pozo","Sectores 158; 161; 178","2026-09-21 06:00:00","2026-09-21 23:55:00","Sectores 158, 161, 178","","AGUA","","1","0","","","","MANUAL","uploads/img_20260921072745.jpg","2026-09-21 08:27:45","2026-09-21 08:27:45"
"125093","M-20260918101817-623","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Limpieza de reservorio","Asoc. Señor de Muruhuay; Asoc. Los Triunfadores; Asoc. El Paraíso; A.H. Señor de los Milagros","2026-09-20 11:00:00","2026-09-20 23:00:00","Sector 176","","AGUA","","1","0","","","","MANUAL","uploads/img_20260918101817.jpg","2026-09-18 11:18:17","2026-09-18 11:18:17"
"125135","M-20260920184211-730","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","LA MOLINA","Rotura de tubería matriz","Urb. Camacho; A.H. Matazango","2026-09-20 08:45:00","2026-09-20 20:45:00","Sector 191","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920184211.jpg","2026-09-20 19:42:11","2026-09-20 19:42:11"
"125136","M-20260920184215-704","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","VILLA MARÍA DEL TRIUNFO","Baja presión en las redes","P.J. Virgen de Lourdes; P.J. Nueva Esperanza","2026-09-20 06:39:00","2026-09-20 12:00:00","Sector 312","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920184215.jpg","2026-09-20 19:42:15","2026-09-20 19:42:15"
"125138","M-20260921055645-134","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SAN JUAN DE LURIGANCHO","Rotura de tubería matriz","Urb. Zárate","2026-09-20 06:15:00","2026-09-20 22:00:00","Sector 402","","AGUA","","1","0","","","","MANUAL","uploads/img_20260921055645.jpg","2026-09-21 06:56:45","2026-09-21 06:56:45"
"125137","M-20260920184217-122","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SAN JUAN DE LURIGANCHO","Rotura de tubería matriz","Urb. Zárate","2026-09-20 06:15:00","2026-09-20 12:00:00","Sector 402","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920184217.jpg","2026-09-20 19:42:17","2026-09-20 19:42:17"
"125134","M-20260920184207-961","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SAN JUAN DE LURIGANCHO","Rotura de tubería matriz","Urb. Zárate","2026-09-20 06:15:00","2026-09-20 20:00:00","Sector 402","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920184207.jpg","2026-09-20 19:42:07","2026-09-20 19:42:07"
"125117","M-20260920062141-934","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","VILLA MARÍA DEL TRIUNFO","Baja presión en las redes","P.J. Virgen de Lourdes; P.J. Nueva Esperanza","2026-09-20 00:12:00","2026-09-20 06:00:00","Sector 312","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920062141.jpg","2026-09-20 07:21:41","2026-09-20 07:21:41"
"125115","M-20260920062132-718","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","CALLAO","Reparación de rotura de tubería","Urb. Tarapacá; U.V. Pedro Ruiz Gallo","2026-09-19 22:18:00","2026-09-20 01:00:00","Sector 102","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920062132.jpg","2026-09-20 07:21:32","2026-09-20 07:21:32"
"125116","M-20260920062137-461","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SAN ISIDRO","Rotura de conexión","Urb. Residencial Santa Cruz","2026-09-19 18:30:00","2026-09-20 02:00:00","Sector 50","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920062137.jpg","2026-09-20 07:21:37","2026-09-20 07:21:37"
"125120","M-20260920062203-999","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SAN ISIDRO","Reparación de rotura de tubería","Urb. Residencial Santa Cruz","2026-09-19 18:28:00","2026-09-19 23:00:00","Sector 50","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920062203.jpg","2026-09-20 07:22:03","2026-09-20 07:22:03"
"125119","M-20260920062159-840","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SAN ISIDRO","Reparación de rotura de tubería","Urb. Residencial Santa Cruz","2026-09-19 18:28:00","2026-09-20 02:00:00","Sector 50","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920062159.jpg","2026-09-20 07:21:59","2026-09-20 07:21:59"
"125123","M-20260920062219-378","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","LIMA CERCADO","Reparación de rotura de tubería","Urb. Pando 3ra etapa; C.H. Palomino; P.J. Los Sauces; Urb. AVEP II etapa; Urb. Palomino; A.H. Luis Pardo; Urb. Las Brisas II etapa; Cuadrante: Av. Venezuela, Av. La Alborada, Av. Alejandro Bertello, Jirón Santa Francisca, Av. Santa Bernardita","2026-09-19 16:50:00","2026-09-20 04:00:00","Sector 41","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920062219.jpg","2026-09-20 07:22:19","2026-09-20 07:22:19"
"125121","M-20260920062208-200","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","VILLA MARÍA DEL TRIUNFO","Baja presión en las redes","A.H. Nueva Esperanza Comité A1; P.J. Nueva Esperanza","2026-09-19 16:20:00","2026-09-19 20:00:00","Sector 312","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920062208.jpg","2026-09-20 07:22:08","2026-09-20 07:22:08"
"125124","M-20260920062225-221","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","LIMA CERCADO","Reparación de rotura de tubería","C.H. Palomino; Cuadrante: Av. Venezuela, Av. La Alborada, Av. Alejandro Bertello, Jirón Santa Francisca, Av. Santa Bernardita","2026-09-19 16:15:00","2026-09-20 04:00:00","Sector 41","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920062225.jpg","2026-09-20 07:22:25","2026-09-20 07:22:25"
"125118","M-20260920062147-869","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","LURIGANCHO","Afectación por tercero","Coop. Comunidad Campesina Las Viñas de Media Luna; A.H. Casa Huerta La Campiña Sector A; A.H. Casa Huerta La Campiña Sector B; Asoc. Nuevo Paraíso de Nivería; Asoc. Violeta Correa de Belaúnde - ECNC.","2026-09-19 14:30:00","2026-09-19 23:55:00","Sector 132","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920062147.jpg","2026-09-20 07:21:47","2026-09-20 07:21:47"
"125076","M-20260917091833-606","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Limpieza de reservorio","A.H. Los Alisos de Amauta Mzs. K1, K2, K3, K4, K5; Mzs. V1, V2, V3; Mzs. Y, Z; Mzs. A1, A2, A3; Mzs. B1,B2; Mzs. C1, D1, E1; Mzs. F1, F2; Mzs. H1, H2; Mz. I; Mzs. J1, J2.","2026-09-19 13:00:00","2026-09-19 23:50:00","Sector 176","","AGUA","","1","0","","","","MANUAL","uploads/img_20260917091833.jpg","2026-09-17 10:18:33","2026-09-17 10:18:33"
"125078","M-20260917091844-880","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","INDEPENDENCIA","Limpieza de reservorio","A.H. 5 de Abril; A.H. 12 de Febrero; A.H. 12 de Febrero II etapa Ampliación; A.H. 27 de Marzo Ampliación; A.H. 27 de Marzo; A.H. Leoncio Prado Ampliación; A.H. Leoncio Prado; A.H. Señor de los Milagros; A.H. Valle Cruz de Mayo; A.H. Valle Sagrado de los Incas II etapa; A.H. Valle Sagrado de los Incas III etapa; A.H. Valle Young; P.J. Carmen Alto; U. Pop. Tahuantinsuyo","2026-09-19 12:00:00","2026-09-19 20:00:00","Sector 336","","AGUA","","1","0","","","","MANUAL","uploads/img_20260917091844.jpg","2026-09-17 10:18:44","2026-09-17 10:18:44"
"125077","M-20260917091839-673","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","INDEPENDENCIA","Limpieza de reservorio","A.H. 18 de Enero; A.H. 12 de Febrero; A.H. 20 de Octubre; A.H. 19 de Setiembre; A.H. Valle Hermoso de los Incas; A.H. Valle Sagrado de los Incas II etapa; U. Pop. Tahuantinsuyo","2026-09-19 12:00:00","2026-09-19 20:00:00","Sector 336","","AGUA","","1","0","","","","MANUAL","uploads/img_20260917091839.jpg","2026-09-17 10:18:39","2026-09-17 10:18:39"
"125113","M-20260919190614-386","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","PUENTE PIEDRA","Atoro de colector","Asoc. de Prop. Casa Huerta San Pedro","2026-09-19 10:30:00","2026-09-19 17:30:00","Sectores 361, 366, 367, 382, 383","","AGUA","","1","0","","","","MANUAL","uploads/img_20260919190614.jpg","2026-09-19 20:06:14","2026-09-19 20:06:14"
"125079","M-20260917091850-915","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LA VICTORIA","Limpieza y desinfección de reservorio","A.H. Cerro San Cosme; Psje. Carlos Bondy; Calle Ayacucho; Calle Atahualpa; Jirón Gral. Ciurlizza; Av. Bauzate y Meza; todas las calles interiores a este cuadrante","2026-09-19 10:00:00","2026-09-19 22:00:00","Sector 6","","AGUA","","1","0","","","","MANUAL","uploads/img_20260917091850.jpg","2026-09-17 10:18:50","2026-09-17 10:18:50"
"125100","M-20260919141017-260","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SAN LUIS","Rotura de tubería matriz","Urb. San Luis","2026-09-19 09:45:00","2026-09-19 17:00:00","Sector 3","","AGUA","","1","0","","","","MANUAL","uploads/img_20260919141017.jpg","2026-09-19 15:10:17","2026-09-19 15:10:17"
"125101","M-20260919141021-879","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","VILLA MARÍA DEL TRIUNFO","Reparación de rotura de tubería","P.J. Nueva Esperanza","2026-09-19 08:50:00","2026-09-19 15:00:00","Sector 312","","AGUA","","1","0","","","","MANUAL","uploads/img_20260919141021.jpg","2026-09-19 15:10:21","2026-09-19 15:10:21"
"125080","M-20260917091854-552","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Limpieza de reservorio","A.H. Los Alisos de Amauta; P.S. Santa María; PS 1, 2, 3, 4, 5, 6, 7","2026-09-19 08:00:00","2026-09-19 20:00:00","Sector 176","","AGUA","","1","0","","","","MANUAL","uploads/img_20260917091854.jpg","2026-09-17 10:18:54","2026-09-17 10:18:54"
"125122","M-20260920062212-939","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Mantenimiento de la fuente de pozo","sectores 158; 161; 178","2026-09-19 07:00:00","2026-09-19 23:55:00","Sectores 158, 161, 178","","AGUA","","1","0","","","","MANUAL","uploads/img_20260920062212.jpg","2026-09-20 07:22:12","2026-09-20 07:22:12"
"125110","M-20260919141111-124","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","VILLA MARÍA DEL TRIUNFO","Reparación de rotura de tubería","P.J. Nueva Esperanza; P.J. Virgen de Lourdes","2026-09-19 02:05:00","2026-09-19 08:00:00","Sector 312","","AGUA","","1","0","","","","MANUAL","uploads/img_20260919141111.jpg","2026-09-19 15:11:11","2026-09-19 15:11:11"
"125114","M-20260919190617-292","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SAN MIGUEL","Reparación de rotura de tubería","Asoc. Cieneguilla III etapa; Asoc. Las Gardenias; Urb. Chepén; Urb. Ciudad de Papel; Urb. Maranga I y III etapa; Urb. Miramar; Urb. Pando II etapa; Cuadrante: Av. La Marina, Av. Costanera, P.S. San José, Calle 29, Jirón Tungasuca, Jr. Jorge Chávez","2026-09-18 15:00:00","2026-09-19 03:00:00","Sector 45","","AGUA","","1","0","","","","MANUAL","uploads/img_20260919190617.jpg","2026-09-19 20:06:17","2026-09-19 20:06:17"
"125098","M-20260918154257-160","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SAN MIGUEL","Reparación de rotura de tubería","Asoc. Cieneguilla III etapa; Asoc. Las Gardenias; Urb. Chepén; Urb. Ciudad de Papel; Urb. Maranga I y III etapa; Urb. Miramar; Urb. Pando II etapa; Cuadrante: P.S. San José, Av. Costanera, Jr. Tungasuca, Jr. Jorge Chávez","2026-09-18 14:34:00","2026-09-19 03:00:00","Sector 45","","AGUA","","1","0","","","","MANUAL","uploads/img_20260918154257.jpg","2026-09-18 16:42:57","2026-09-18 16:42:57"
"125099","M-20260918154305-645","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","CHORRILLOS","Rotura de tubería matriz","Urb. La Campiña; Afecta a todo el sector 90","2026-09-18 14:00:00","2026-09-18 20:00:00","Sector 90","","AGUA","","1","0","","","","MANUAL","uploads/img_20260918154305.jpg","2026-09-18 16:43:06","2026-09-18 16:43:06"
"125061","M-20260916092827-804","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Limpieza de reservorio","A.H. Monterrey zona B; A.H. Monterrey zona A; Asoc. 8 de enero; Cerro Candela; Av. 10 de abril","2026-09-18 13:00:00","2026-09-18 23:50:00","Sector 176","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916092827.jpg","2026-09-16 10:28:27","2026-09-16 10:28:27"
"125097","M-20260918141324-296","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","VILLA MARÍA DEL TRIUNFO","Rotura de tubería matriz","P.J. Nueva Esperanza; A.H. Bella Vista Zona 4; A.H. Nueva Esperanza Comité 1A; A.H. Nueva Esperanza Comité 42A","2026-09-18 12:00:00","2026-09-18 22:00:00","Sector 312","","AGUA","","1","0","","","","MANUAL","uploads/img_20260918141324.jpg","2026-09-18 15:13:24","2026-09-18 15:13:24"
"125062","M-20260916092833-494","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SANTIAGO DE SURCO","Mantenimiento de válvula de control","Urb. Monterrico; Urb. Monterrico Sur; Urb. Prolongación Benavides; Cuadrante: Av. Alejandro Velasco Astete, Jirón Loma Umbrosa, Jirón Morro Solar, Av. Tomás Marsano","2026-09-18 12:00:00","2026-09-18 23:00:00","Sector 62","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916092833.jpg","2026-09-16 10:28:33","2026-09-16 10:28:33"
"125057","M-20260916091655-276","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN ISIDRO","Trabajos de mantenimiento en las redes","Urb. Orrantia; Cuadrante: Av. Javier Prado, Av. Las Flores, Av. Aurelio Miró Quesada, Av. El Rosario, Calle Los Cipreses","2026-09-18 12:00:00","2026-09-18 22:00:00","Sector 51","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916091655.jpg","2026-09-16 10:16:55","2026-09-16 10:16:55"
"125056","M-20260916091637-812","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN ISIDRO","Ejecución de empalme","Urb. El Rosario; Urb. Orrantia; Cuadrante: Av. Javier Prado, Av. Las Flores, Av. Aurelio Miró Quesada, Av. El Rosario, Calle Los Cipreses","2026-09-18 12:00:00","2026-09-18 23:00:00","Sector 51","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916091637.jpg","2026-09-16 10:16:37","2026-09-16 10:16:37"
"125046","M-20260916082306-299","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","INDEPENDENCIA","Limpieza de reservorio","A.H. Hermanos Ayar; Cuadrante: A.H. Belén; A.H. 6 de Mayo; A.H. Virgen del Carmen I; U. Pop. Tahuantinsuyo","2026-09-18 12:00:00","2026-09-18 20:00:00","Sector 336","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916082306.jpg","2026-09-16 09:23:06","2026-09-16 09:23:06"
"125095","M-20260918114522-224","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LA PERLA","Empalme de tubería","Urb. Benjamín Doig Lossio; Urb. Sima; Urb. La Estancia; Urb. Bata Rímac; Urb. Empleados Municipales San Miguel","2026-09-18 10:00:00","2026-09-18 16:00:00","Sector 105","","AGUA","","1","0","","","","MANUAL","uploads/img_20260918114522.jpg","2026-09-18 12:45:22","2026-09-18 12:45:22"
"125049","M-20260916082323-846","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LIMA CERCADO","Ejecución de empalme","A.H. Chabuca Granda; P.J. Conde de la Vega Baja; P.J. Flor Conde de la Vega; P.J. El Planeta; P.J. Villa María del Perpetuo Socorro; Cuadrante: Calle Reque, Río Rímac, Av. Morales Duárez, Av. Ramón Cárcamo, Av. Enrique Meiggs","2026-09-18 10:00:00","2026-09-18 22:00:00","Sector 31","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916082323.jpg","2026-09-16 09:23:23","2026-09-16 09:23:23"
"125048","M-20260916082316-879","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LIMA CERCADO","Trabajos de empalme de tuberías","A.H. Chabuca Granda; P.J. Conde de la Vega Baja; P.J. Flor; P.J. El Planeta; P.J. Villa María del Perpetuo Socorro; Cuadrante: Calle Reque, Río Rímac, Av. Morales Duárez, Av. Ramón Cárcamo, Av. Enrique Meiggs y todas las calles interiores a este cuadrante.","2026-09-18 10:00:00","2026-09-18 22:00:00","Sector 31","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916082316.jpg","2026-09-16 09:23:16","2026-09-16 09:23:16"
"125047","M-20260916082312-632","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LIMA CERCADO","Empalme de tubería","P.J. El Planeta; Cuadrante: Calle Reque, Río Rímac, Av. Morales Duárez, Av. Ramón Cárcamo, Av. Enrique Meiggs","2026-09-18 10:00:00","2026-09-18 22:00:00","Sector 31","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916082312.jpg","2026-09-16 09:23:12","2026-09-16 09:23:12"
"125050","M-20260916082330-630","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN JUAN DE LURIGANCHO","Limpieza de reservorio","A.H. Arenal Alto Canto Grande; A.H. Señor de Los Milagros II; Pl Los Angeles Sector Keiko Sofia Fujimori; A.H. Cerrito La Libertad; A.H. Nueva Vida Zona A; 30 de Agosto; AF Los Nogales; Agru. César Vallejo II; Agru. 9 de Febrero; A.H. 1ro de Setiembre; A.H. Cesar Vallejo; A.H. Nueva Vida Sector B; A.H. Nueva Vida Sector B (Agru. Lomas); AF Villa Nuevo Horizonte; A.H. Nueva Vida Sector B; Agru. Sagrado Corazón de Jesús; Agru. Corazón de Jesús; Agru. Santiago Apóstol; A.H. Juan Pablo II V etapa Sector 1; A.H. Pl Nuevo Milenio Sector Nueva Vida; Agru. Mi Perú; A.H. Pl Nuevo Milenio Sector Nueva Vida (Zona E); A.H. Juan Pablo II V etapa (M, N, P, Q)","2026-09-18 09:00:00","2026-09-18 21:00:00","Sector 412","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916082330.jpg","2026-09-16 09:23:30","2026-09-16 09:23:30"
"125052","M-20260916082338-704","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","VILLA MARÍA DEL TRIUNFO","Limpieza y desinfección de reservorio","P.J. San Gabriel Vallecito Bajo; A.H. Manuel González Prada; A.H. La Florida; A.H. Ampliación Comité 24; A.H. Casuarinas; A.H. José C. Mariátegui Sector Vallecito Bajo Mzs. 83, 84A, 97, 98; Comité 42; A.H. José C. Mariátegui 3ra etapa Mzs. 10R, S10B, 102, 103, Z, 93A, X10, Y10; A.H. Nuevo Amanecer; A.H. Virgen del Carmen","2026-09-18 08:00:00","2026-09-18 20:00:00","Sector 309","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916082338.jpg","2026-09-16 09:23:38","2026-09-16 09:23:38"
"125051","M-20260916082334-450","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Limpieza de reservorio","Asoc. Vivienda Amigos de la Paz; Asoc. Los Progresistas de Ate zonas A y B; Asoc. Vivienda Los Jardines de Ate; P.V. Residencial Las Américas","2026-09-18 08:00:00","2026-09-18 20:00:00","Sector 176","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916082334.jpg","2026-09-16 09:23:34","2026-09-16 09:23:34"
"125096","M-20260918114528-350","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SAN JUAN DE MIRAFLORES","Fuga en toma de conexión","P.J. Buenos Milagros; P.J. San Francisco de la Cruz","2026-09-18 07:42:00","2026-09-18 16:00:00","Sector 301","","AGUA","","1","0","","","","MANUAL","uploads/img_20260918114528.jpg","2026-09-18 12:45:28","2026-09-18 12:45:28"
"125092","M-20260918083201-969","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SANTIAGO DE SURCO","Baja presión en las redes","Urb. Los Rosales","2026-09-18 05:31:00","2026-09-18 12:00:00","Sector 60","","AGUA","","1","0","","","","MANUAL","uploads/img_20260918083201.jpg","2026-09-18 09:32:01","2026-09-18 09:32:01"
"125094","M-20260918114509-405","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","VILLA MARÍA DEL TRIUNFO","Rotura de tubería matriz","P.J. Nueva Esperanza","2026-09-18 05:00:00","2026-09-18 15:00:00","Sector 312","","AGUA","","1","0","","","","MANUAL","uploads/img_20260918114509.jpg","2026-09-18 12:45:09","2026-09-18 12:45:09"
